recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent,name_simplified,category
10088,PHARMACY,PHARMACY PLUS SURGICAL SUPPLIES INC.,,"1770D WESTCHESTER AVE BRONX, NY 10472-0000",29242,2008-12-24,2020-12-01,2023-11-30,,44924.0,,,,True,1.0,1.0,40.83138,-73.86752,"1770 Westchester Ave, Bronx, NY 10472, United States",1770,Westchester Ave,Soundview,Bronx,10472.0,Bronx,NY,USA,1,10472,PHARMACY,True,PHARMACY PLUS SURGICAL SUPPLIES INC,INDEPENDENT
10089,PHARMACY,"PHARMACY SOLUTION SERVICES, LLC",,"140-28 KEYLAND CT. BOHEMIA, NY 11716-2647",24769,2000-09-01,2013-10-01,2015-06-05,DISCONTINUED,,,,,False,1.0,1.0,40.77659,-73.09947,"140 Keyland Ct, Bohemia, NY 11716, United States",140,Keyland Ct,Bohemia,Bohemia,11716.0,Suffolk,NY,USA,1,11716,PHARMACY,True,PHARMACY SOLUTION SERVICES LLC,INDEPENDENT
10090,PHARMACY,"PHARMACY SOLUTIONS, INC.",,"2308 BLEECKER ST. UTICA, NY 13501-0000",24815,2000-10-10,2010-11-01,2010-11-18,TRANSFER,,,30366,"OMNICARE OF NEW YORK, LLC/ PHARMACY SOLUTIONS",False,1.0,1.0,43.0885538,-75.1866822,"2308 Bleecker St, Utica, NY 13501, United States",2308,Bleecker St,,Utica,13501.0,Oneida,NY,USA,1,13501,PHARMACY,True,PHARMACY SOLUTIONS INC,INDEPENDENT
10091,PHARMACY,"PHARMACY SPECIALIST GROUP II, INC",FAITH PHARMACY,"743 EAST 9TH ST. NEW YORK, NY 10009-5335",33965,2015-10-07,2021-10-01,2024-09-30,,52327.0,,,,True,1.0,1.0,40.72457,-73.97599,"743 E 9th St, New York, NY 10009, United States",743,E 9th St,East Village,New York,10009.0,New York,NY,USA,1,10009,PHARMACY,True,PHARMACY SPECIALIST GROUP II INC,INDEPENDENT
10092,PHARMACY,"PHARMACY SPECIALIST GROUP III, INC.",FAITH PHARMACY,"52 WILLOUGHBY ST. BROOKLYN, NY 11201-0000",33993,2015-10-09,2021-10-01,2024-09-30,,55252.0,,,,True,1.0,1.0,40.69213,-73.98681,"52 Willoughby St, Brooklyn, NY 11201, United States",52,Willoughby St,Downtown Brooklyn,Brooklyn,11201.0,Kings,NY,USA,1,11201,PHARMACY,True,PHARMACY SPECIALIST GROUP III INC,INDEPENDENT
10093,PHARMACY,"PHARMACY SPECIALIST GROUP IV, LLC",FAITH PHARMACY,"326 WEST 48TH ST NEW YORK, NY 10036-0000",38702,2021-03-25,2021-03-25,2024-02-29,,,"Type :  PHARMACY             Legal Name :  PHARMACY SPECIALIST GROUP IV, LLC                  Trade Name :  FAITH PHARMACY                                     Street Address :   326 WEST 48TH ST",,,True,1.0,1.0,40.76144,-73.98823,"326 W 48th St, New York, NY 10036, United States",326,W 48th St,Clinton,New York,10036.0,New York,NY,USA,1,10036,PHARMACY,True,PHARMACY SPECIALIST GROUP IV LLC,INDEPENDENT
10094,PHARMACY,"PHARMACY SPECIALIST GROUP, INC.",FAITH PHARMACY,"2640 PITKIN AVENUE BROOKLYN, NY 11208-0000",33429,2015-06-15,2021-06-01,2024-05-31,,56947.0,,,,True,1.0,1.0,40.67481,-73.87447,"2640 Pitkin Ave, Brooklyn, NY 11208, United States",2640,Pitkin Ave,East New York,Brooklyn,11208.0,Kings,NY,USA,1,11208,PHARMACY,True,PHARMACY SPECIALIST GROUP INC,INDEPENDENT
10095,PHARMACY,PHARMACY SPECS LLC,,"46-20 BROADWAY ASTORIA, NY 11103-0000",39354,2022-03-10,2022-03-10,2025-02-28,,63752.0,,,,True,1.0,1.0,40.7564623,-73.914002,"46-20 Broadway, Astoria, NY 11103, United States",46-20,Broadway,Astoria,Astoria,11103.0,Queens,NY,USA,1,11103,PHARMACY,True,PHARMACY SPECS LLC,INDEPENDENT
10097,PHARMACY,PHARMACY WORLD INC.,PHARMACY WORLD,"200-11 HOLLIS AVENUE ST. ALBANS, NY 11412-1229",31184,2012-04-05,2021-04-01,2024-03-31,,50664.0,,,,True,1.0,1.0,40.70639,-73.75719,"200-11 Hollis Ave, St Albans, NY 11412, United States",200-11,Hollis Ave,Hollis,St Albans,11412.0,Queens,NY,USA,1,11412,PHARMACY,True,PHARMACY WORLD INC,INDEPENDENT
10099,PHARMACY,"PHARMAHOUSERX, LLC",,"5411 18TH AVE BROOKLYN, NY 11204-0000",37587,2019-10-10,2019-10-10,2022-09-30,,56135.0,,,,True,1.0,1.0,40.62512,-73.98396,"5411 18th Ave, Brooklyn, NY 11204, United States",5411,18th Ave,Mapleton,Brooklyn,11204.0,Kings,NY,USA,1,11204,"PHARMAHOUSERX,",True,PHARMAHOUSERX LLC,INDEPENDENT
10101,PHARMACY,PHARMAKA INC.,CITY VIEW PHARMACY,"23-07 ASTORIA BLVD ASTORIA, NY 11102-0000",27546,2006-01-05,2015-01-01,2017-11-17,TRANSFER,,,35731,AIDS HEALTHCARE FOUNDATION/ AHF PHARMACY,False,1.0,1.0,40.7717123,-73.9237153,"23-07 Astoria Blvd, Astoria, NY 11102, United States",23-07,Astoria Blvd,Astoria,Astoria,11102.0,Queens,NY,USA,1,11102,PHARMAKA,True,PHARMAKA INC,INDEPENDENT
10102,PHARMACY,"PHARMAKOLOJIE, INC.",,"30-91 31 STREET ASTORIA, NY 11103-0000",27942,2006-09-27,2012-08-01,2015-04-16,DISCONTINUED,,,,,False,1.0,1.0,40.76449,-73.92297,"30-91 31st St, Astoria, NY 11102, United States",30-91,31st St,Astoria,Astoria,11102.0,Queens,NY,USA,0,11103,"PHARMAKOLOJIE,",True,PHARMAKOLOJIE INC,INDEPENDENT
10104,PHARMACY,"PHARMAKON PHARMACY, INC.",NOTTINGHAM PHARMACY,"1914 AVENUE M BROOKLYN, NY 11230-0000",22765,1996-01-12,2022-02-01,2025-01-31,,49559.0,,,,True,1.0,1.0,40.61837,-73.95564,"1914 Avenue M, Brooklyn, NY 11230, United States",1914,Avenue M,Manhattan Terrace,Brooklyn,11230.0,Kings,NY,USA,1,11230,PHARMAKON,True,PHARMAKON PHARMACY INC,INDEPENDENT
10105,PHARMACY,"PHARMALOGIC P.E.T. SERVICES OF LI, LLC",,"C/O PHARMACY 18 COMMERCE DR. HAUPPAUGE, NY 11788-0000",25468,2002-11-26,2005-01-01,2005-07-11,TRANSFER,,,,,False,1.0,1.0,40.81061,-73.26909,"18 Commerce Dr, Hauppauge, NY 11788, United States",18,Commerce Dr,,Hauppauge,11788.0,Suffolk,NY,USA,1,11788,PHARMALOGIC,True,PHARMALOGIC PET SERVICES OF LI LLC,HEALTHCARE
10106,PHARMACY,"PHARMALOGIC P.E.T. SERVICES OF NJ, LLC",,"C/O PHARMACY 18 COMMERCE DR. HAUPPAUGE, NY 11788-0000",27297,2005-07-11,2005-07-20,2005-10-26,DISCONTINUED,,,,,False,1.0,1.0,40.81061,-73.26909,"18 Commerce Dr, Hauppauge, NY 11788, United States",18,Commerce Dr,,Hauppauge,11788.0,Suffolk,NY,USA,1,11788,PHARMALOGIC,True,PHARMALOGIC PET SERVICES OF NJ LLC,HEALTHCARE
10107,PHARMACY,"PHARMALOGIC PET SERVICES, LLC",,"25 WALKER WAY ALBANY, NY 12205-0000",24806,2000-12-26,2005-01-01,2008-01-11,TRANSFER,,,28181,"IBA MOLECULAR NORTH AMERICA, INC.",False,1.0,1.0,42.71359,-73.84482,"25 Walker Way, Albany, NY 12205, United States",25,Walker Way,,Albany,12205.0,Albany,NY,USA,1,12205,PHARMALOGIC,True,PHARMALOGIC PET SERVICES LLC,INDEPENDENT
10108,PHARMACY,PHARMALOGIC SYRACUSE LLC,,"6464 RIDING ROAD SYRACUSE, NY 13206-0000",24678,2000-04-24,2022-05-01,2025-04-30,,47861.0,,,,True,1.0,1.0,43.08447,-76.10828,"6464 Ridings Rd, Syracuse, NY 13206, United States",6464,Ridings Rd,,Syracuse,13206.0,Onondaga,NY,USA,1,13206,PHARMALOGIC,True,PHARMALOGIC SYRACUSE LLC,INDEPENDENT
10109,PHARMACY,"PHARMALOGIC SYRACUSE, LLC",,"14 WALKER WAY SUITE 5 ALBANY, NY 12205-0000",28472,2007-08-24,2019-08-01,2022-07-31,,,,,,True,1.0,1.0,42.71604,-73.83897,"14 Walker Way, Albany, NY 12205, United States",14,Walker Way,,Albany,12205.0,Albany,NY,USA,1,12205,PHARMALOGIC,True,PHARMALOGIC SYRACUSE LLC,INDEPENDENT
10110,PHARMACY,"PHARMAPACKS, LLC.",,"6-53 152ND ST WHITESTONE, NY 11357-0000",30641,2011-04-26,2014-04-01,2015-09-01,DISCONTINUED,,,,,False,1.0,1.0,40.7951678,-73.8103051,"6-53 152nd St, Whitestone, NY 11357, United States",Jun-53,152nd St,Whitestone,Whitestone,11357.0,Queens,NY,USA,1,11357,"PHARMAPACKS,",True,PHARMAPACKS LLC,INDEPENDENT
10111,PHARMACY,"PHARMART DRUGS, INC.",PHARMORE PHARMACY,"337 E. 149TH ST. BRONX, NY 10451-0000",28758,2008-07-01,2011-07-01,2014-03-03,TRANSFER,,,32587,PHARMORE RX INC./ PHARMORE PHARMACY,False,1.0,1.0,40.81688,-73.92014,"337 E 149th St, Bronx, NY 10451, United States",337,E 149th St,Melrose South-Mott Haven North,Bronx,10451.0,Bronx,NY,USA,1,10451,PHARMART,True,PHARMART DRUGS INC,INDEPENDENT
10112,PHARMACY,PHARMATOTAL CORP.,,"35-06 35TH ST STORE #3 ASTORIA, NY 11106-0000",38981,2021-08-12,2021-08-12,2024-07-31,,,,,,True,1.0,1.0,40.7561886,-73.9258416,"35-06 35th St, Astoria, NY 11106, United States",35-06,35th St,Astoria,Astoria,11106.0,Queens,NY,USA,1,11106,PHARMATOTAL,True,PHARMATOTAL CORP,INDEPENDENT
10113,PHARMACY,PHARMAX INC.,MINH PHARMACY,"207 GRAND ST. NEW YORK, NY 10013-0000",25584,2003-04-25,2022-05-01,2025-04-30,,44139.0,,,,True,1.0,1.0,40.71889,-73.99632,"207 Grand St, New York, NY 10013, United States",207,Grand St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,PHARMAX,True,PHARMAX INC,INDEPENDENT
10114,PHARMACY,PHARMCARE DRUGS RX INC.,,"5999 BROADWAY BRONX, NY 10471-4101",35982,2017-12-18,2017-12-18,2019-01-18,TRANSFER,,,37111,CORTLANDT PHARMACY INC/ PHARMCARE DRUGS RX,False,1.0,1.0,40.89059,-73.898,"5999 Broadway, Bronx, NY 10471, United States",5999,Broadway,Fieldston,Bronx,10471.0,Bronx,NY,USA,1,10471,PHARMCARE,True,PHARMCARE DRUGS RX INC,INDEPENDENT
10115,PHARMACY,PHARMCARE PHARMACY INC.,,"5999 BROADWAY BRONX, NY 10471-0000",33147,2014-10-24,2014-10-24,2015-12-31,TRANSFER,,,34131,5999 BROADWAY INC./ PHARMCARE PHARMACY,False,1.0,1.0,40.89059,-73.898,"5999 Broadway, Bronx, NY 10471, United States",5999,Broadway,Fieldston,Bronx,10471.0,Bronx,NY,USA,1,10471,PHARMCARE,True,PHARMCARE PHARMACY INC,INDEPENDENT
10116,PHARMACY,PHARMCARE RX PHARMACY INC,,"5999 BROADWAY BRONX, NY 10471-4101",35176,2016-12-27,2016-12-27,2017-12-18,TRANSFER,,,35982,PHARMCARE DRUGS RX INC.,False,1.0,1.0,40.89059,-73.898,"5999 Broadway, Bronx, NY 10471, United States",5999,Broadway,Fieldston,Bronx,10471.0,Bronx,NY,USA,1,10471,PHARMCARE,True,PHARMCARE RX PHARMACY INC,INDEPENDENT
10123,PHARMACY,PHARMEX PHARMACY INC,,"142-08 ROCKAWAY BLVD JAMAICA, NY 11436-0000",37954,2020-01-22,2020-01-22,2022-12-31,,51377.0,,,,True,1.0,1.0,40.6739853,-73.798229,"142-08 Rockaway Blvd, Jamaica, NY 11436, United States",142-08,Rockaway Blvd,South Ozone Park,Jamaica,11436.0,Queens,NY,USA,1,11436,PHARMEX,True,PHARMEX PHARMACY INC,INDEPENDENT
10124,PHARMACY,"PHARMHEALTH INFUSION, INC.",,"C/O PHARMACY 172 ALEXANDER ST. ROCHESTER, NY 14607-0000",21382,1992-09-29,2007-10-01,2008-08-26,TRANSFER,,,,,False,1.0,1.0,43.14759,-77.5979,"172 Alexander St, Rochester, NY 14607, United States",172,Alexander St,Pearl-Meigs-Monroe,Rochester,14607.0,Monroe,NY,USA,1,14607,PHARMHEALTH,True,PHARMHEALTH INFUSION INC,HEALTHCARE
10138,PHARMACY,"PHARMKO, INC.",,"298 CENTRAL AVE. LAWRENCE, NY 11559-0000",38192,2020-06-11,2020-06-11,2023-05-31,,40446.0,,,,True,1.0,1.0,40.61742,-73.73056,"298 Central Ave, Lawrence, NY 11559, United States",298,Central Ave,,Lawrence,11559.0,Nassau,NY,USA,1,11559,"PHARMKO,",True,PHARMKO INC,INDEPENDENT
10139,PHARMACY,"PHARMORE DRUGS, INC.",PHARMORE PHARMACY,"510 OCEAN AVENUE BROOKLYN, NY 11226-0000",26798,2004-09-30,2019-09-01,2022-08-31,,53512.0,,,,True,1.0,1.0,40.65029,-73.96125,"510 Ocean Ave, Brooklyn, NY 11226, United States",510,Ocean Ave,Flatbush-Ditmas Park,Brooklyn,11226.0,Kings,NY,USA,1,11226,PHARMORE,True,PHARMORE DRUGS INC,INDEPENDENT
10140,PHARMACY,PHARMORE RX INC.,PHARMORE PHARMACY,"337 EAST 149TH ST. BRONX, NY 10451-0000",32587,2014-03-03,2020-03-01,2023-02-28,,58775.0,,,,True,1.0,1.0,40.81688,-73.92014,"337 E 149th St, Bronx, NY 10451, United States",337,E 149th St,Melrose South-Mott Haven North,Bronx,10451.0,Bronx,NY,USA,1,10451,PHARMORE,True,PHARMORE RX INC,INDEPENDENT
10141,PHARMACY,PHARMPOINT RX INC.,CARE-RX PHARMACY,"8011 18TH AVE BROOKLYN, NY 11214-0000",39550,2022-05-17,2022-05-17,2025-04-30,,55208.0,,,,True,1.0,1.0,40.61018,-73.99902,"8011 18th Ave, Brooklyn, NY 11214, United States",8011,18th Ave,Bensonhurst,Brooklyn,11214.0,Kings,NY,USA,1,11214,PHARMPOINT,True,PHARMPOINT RX INC,INDEPENDENT
10142,PHARMACY,PHARMSCRIPT LLC,,"441 COMMERCE RD. SUITE 2 VESTAL, NY 13850-2242",30935,2011-12-12,2020-12-01,2023-11-30,,,,,,True,1.0,1.0,42.10708,-75.98333,"441 Commerce Rd, Vestal, NY 13850, United States",441,Commerce Rd,,Vestal,13850.0,Broome,NY,USA,1,13850,PHARMSCRIPT,True,PHARMSCRIPT LLC,INDEPENDENT
10146,PHARMACY,"PHD PHARMACEUTICAL SERVICES, INC.",,"135-32 ROOSEVELT AVE. GROUND FLOOR FLUSHING, NY 11354-0000",27435,2005-10-13,2020-10-01,2023-09-30,,,,,,True,1.0,1.0,40.75911,-73.83085,"135-32 Roosevelt Ave, Flushing, NY 11354, United States",135-32,Roosevelt Ave,Downtown Flushing,Flushing,11354.0,Queens,NY,USA,1,11354,PHD,True,PHD PHARMACEUTICAL SERVICES INC,INDEPENDENT
10147,PHARMACY,PHELPS HOMETOWN PHARMACY LLC,,"110 MAIN ST. PHELPS, NY 14532-0000",30494,2011-01-13,2020-01-01,2022-12-31,,,Type :  PHARMACY             Legal Name :  PHELPS HOMETOWN PHARMACY LLC                       Trade Name :  Street Address :   110 MAIN ST.,,,True,1.0,1.0,42.95803,-77.05787,"110 Main St, Phelps, NY 14532, United States",110,Main St,,Phelps,14532.0,Ontario,NY,USA,1,14532,PHELPS,True,PHELPS HOMETOWN PHARMACY LLC,INDEPENDENT
10148,PHARMACY,PHELPS MEMORIAL HOSPITAL ASSOCIATION,,"C/O PHARMACY 701 NORTH BROADWAY SLEEPY HOLLOW, NY 10591-1096",6630,2056-01-10,2022-02-01,2025-01-31,,,,,,True,1.0,1.0,41.1088,-73.86241,"701 N Broadway, Sleepy Hollow, NY 10591, United States",701,N Broadway,,Sleepy Hollow,10591.0,Westchester,NY,USA,1,10591,PHELPS,False,PHELPS MEMORIAL HOSPITAL ASSOCIATION,HEALTHCARE
10149,PHARMACY,PHELPS MEMORIAL HOSPITAL ASSOCIATION,VIVO HEALTH PHARMACY AT PHELPS,"C/O PHARMACY 777 NO BROADWAY SLEEPY HOLLOW, NY 10591-0000",28009,2006-10-25,2021-09-01,2024-08-31,,,,,,True,1.0,1.0,41.10867,-73.85911,"777 N Broadway, Sleepy Hollow, NY 10591, United States",777,N Broadway,,Sleepy Hollow,10591.0,Westchester,NY,USA,1,10591,PHELPS,False,PHELPS MEMORIAL HOSPITAL ASSOCIATION,HEALTHCARE
10150,PHARMACY,PHILIP PHARMACY SOLUTION LLC.,PHILIP PHARMACY,"100 STEVENS AVE. MOUNT VERNON, NY 10550-0000",33978,2015-12-02,2018-12-01,2019-09-30,DISCONTINUED,,,,,False,1.0,1.0,40.91146,-73.83939,"100 Stevens Ave, Mt Vernon, NY 10550, United States",100,Stevens Ave,North Side,Mt Vernon,10550.0,Westchester,NY,USA,1,10550,PHILIP,True,PHILIP PHARMACY SOLUTION LLC,INDEPENDENT
10151,PHARMACY,PHILLIPS FAMILY CANCER CENTER,,"740 COUNTY ROAD 39 A SOUTHAMPTON, NY 11968-5090",37848,2019-11-15,2019-11-15,2022-10-31,,40205.0,,,,True,1.0,1.0,40.8938279,-72.4228794,"740 County Road 39, Southampton, NY 11968, United States",740,County Road 39,,Southampton,11968.0,Suffolk,NY,USA,1,11968,PHILLIPS,True,PHILLIPS FAMILY CANCER CENTER,HEALTHCARE
10152,PHARMACY,PHILLIPS PHARMACY INC.,PHILLIPS PHARMACY,"3921 9TH AVE. BROOKLYN, NY 11232-0000",32681,2014-04-16,2020-04-01,2023-03-31,,62919.0,,,,True,1.0,1.0,40.64544,-73.99542,"3921 9th Ave, Brooklyn, NY 11232, United States",3921,9th Ave,Borough Park,Brooklyn,11232.0,Kings,NY,USA,1,11232,PHILLIPS,True,PHILLIPS PHARMACY INC,INDEPENDENT
10155,PHARMACY,"PHILOMINA RX, LLC",BAY RIDGE PLAZA PHARMACY,"9006 5TH AVE BROOKLYN, NY 11209-0000",39252,2022-01-26,2022-01-26,2024-12-31,,56266.0,,,,True,1.0,1.0,40.61904,-74.0285,"9006 5th Ave, Brooklyn, NY 11209, United States",9006,5th Ave,Bay Ridge & Fort Hamilton,Brooklyn,11209.0,Kings,NY,USA,1,11209,PHILOMINA,True,PHILOMINA RX LLC,INDEPENDENT
10156,PHARMACY,"PHILS PILL PHARMACY, INC",PHILS PILL PHARMACY,"8387 WOODHAVEN BLVD JAMAICA, NY 11421-0000",38201,2020-07-30,2020-07-30,2023-06-30,,53117.0,,,,True,1.0,1.0,40.69822,-73.8523,"83-87 Woodhaven Blvd, Woodhaven, NY 11421, United States",83-87,Woodhaven Blvd,,Woodhaven,11421.0,Queens,NY,USA,1,11421,PHILS,True,PHILS PILL PHARMACY INC,INDEPENDENT
10158,PHARMACY,"PHS NFM, LLC",PARKVIEW RX NIAGARA FALLS,"621 10TH STREET SUITE 172 NIAGARA FALLS, NY 14302-1813",38856,2021-05-24,2021-05-24,2024-04-30,,,,,,True,1.0,1.0,43.09393,-79.04988,"621 10th St, Niagara Falls, NY 14301, United States",621,10th St,,Niagara Falls,14301.0,Niagara,NY,USA,0,14302,PHS,True,PHS NFM LLC,INDEPENDENT
10166,PHARMACY,"PILGRIM PHARMACY, INC.",,"2941 WESTCHESTER AVE. BRONX, NY 10461-0000",15469,1976-04-12,2022-05-01,2025-04-30,,48374.0,,,,True,1.0,1.0,40.84692,-73.8327,"2941 Westchester Ave, Bronx, NY 10461, United States",2941,Westchester Ave,Middletown-Pelham Bay,Bronx,10461.0,Bronx,NY,USA,1,10461,PILGRIM,True,PILGRIM PHARMACY INC,INDEPENDENT
10167,PHARMACY,PILGRIM PSYCHIATRIC CENTER,,"C/O PHARMACY 998 CROOKED HILL RD. BRENTWOOD, NY 11717-0000",6520,2036-01-01,2022-02-01,2025-01-31,,,,,,True,1.0,1.0,40.79259,-73.29297,"998 Crooked Hill Rd, Brentwood, NY 11717, United States",998,Crooked Hill Rd,,Brentwood,11717.0,Suffolk,NY,USA,1,11717,PILGRIM,True,PILGRIM PSYCHIATRIC CENTER,HEALTHCARE
10168,PHARMACY,PILL BOX RX LLC,,"11042 FLATLANDS AVE. BROOKLYN, NY 11207-0000",36438,2018-04-23,2021-04-01,2024-03-31,,61756.0,,,,True,1.0,1.0,40.6501546,-73.8908029,"11042 Flatlands Ave, Brooklyn, NY 11207, United States",11042,Flatlands Ave,East New York,Brooklyn,11207.0,Kings,NY,USA,1,11207,PILL,True,PILL BOX RX LLC,INDEPENDENT
10169,PHARMACY,"PILL CLOUD SPECIALTY PHARMACY, INC.",PILL CLOUD RX,"60-10 QUEENS BLVD WOODSIDE, NY 11377-0000",39004,2021-10-12,2021-10-12,2024-09-30,,65014.0,,,,True,1.0,1.0,40.741161,-73.9044038,"60-10 Queens Blvd, Woodside, NY 11377, United States",60-10,Queens Blvd,Woodside,Woodside,11377.0,Queens,NY,USA,1,11377,PILL,True,PILL CLOUD SPECIALTY PHARMACY INC,INDEPENDENT
10170,PHARMACY,"PILL MILL, INC.",MILLER'S DRUG STORE,"MILLER'S DRUG STORE 778 MAIN STREET MARGARETVILLE, NY 12455-0000",13235,2071-01-08,2016-02-01,2016-05-19,DISCONTINUED,,,,,False,1.0,1.0,42.14834,-74.64823,"778 Main St, Margaretville, NY 12455, United States",778,Main St,,Margaretville,12455.0,Delaware,NY,USA,1,12455,PILL,True,PILL MILL INC,INDEPENDENT
10171,PHARMACY,PILL TEAM INC.,MARTY'S PHARMACY,"9422 AVE. L BROOKLYN, NY 11236-0000",37487,2020-01-22,2020-01-22,2022-12-31,,50040.0,,,,True,1.0,1.0,40.63748,-73.8969,"9422 Avenue L, Brooklyn, NY 11236, United States",9422,Avenue L,Canarsie,Brooklyn,11236.0,Kings,NY,USA,1,11236,PILL,True,PILL TEAM INC,INDEPENDENT
10173,PHARMACY,PILLBOX PHARMACY INC,WEST FARMS PHARMACY,"930 B E. TREMONT AVE. BRONX, NY 10460-0000",23797,1998-10-16,2007-11-01,2010-06-21,TRANSFER,,,30168,WIN PHARMACY CORP/ OVAL PHARMACY,False,1.0,1.0,40.84134,-73.88353,"930 E Tremont Ave, Bronx, NY 10460, United States",930,E Tremont Ave,East Tremont,Bronx,10460.0,Bronx,NY,USA,1,10460,PILLBOX,True,PILLBOX PHARMACY INC,INDEPENDENT
10174,PHARMACY,"PINAC PHARMACY, INC.",,"1783 LEXINGTON AVENUE NEW YORK, NY 10029-0000",22628,1995-08-23,2005-01-01,2005-10-27,DISCONTINUED,,,,,False,1.0,1.0,40.79504,-73.94406,"1783 Lexington Ave, New York, NY 10029, United States",1783,Lexington Ave,East Harlem,New York,10029.0,New York,NY,USA,1,10029,PINAC,True,PINAC PHARMACY INC,INDEPENDENT
10175,PHARMACY,"PINE BUSH PHARMACY, INC.",PINE BUSH PHARMACY,"2412 STATE ROUTE 52 STE 5 PINE BUSH, NY 12566-7037",25835,2003-05-07,2022-06-01,2025-05-31,,,,,,True,1.0,1.0,41.6062736,-74.2955827,"2412 State Route 52, Pine Bush, NY 12566, United States",2412,State Route 52,,Pine Bush,12566.0,Orange,NY,USA,1,12566,PINE,True,PINE BUSH PHARMACY INC,INDEPENDENT
10177,PHARMACY,PINE DRUGS INC.,,"2754 PITKIN AVENUE BROOKLYN, NY 11208-0000",28286,2007-04-12,2007-04-12,2009-03-24,TRANSFER,,,29347,"A & F PHARMACY, INC.",False,1.0,1.0,40.67552,-73.87032,"2754 Pitkin Ave, Brooklyn, NY 11208, United States",2754,Pitkin Ave,East New York,Brooklyn,11208.0,Kings,NY,USA,1,11208,PINE,True,PINE DRUGS INC,INDEPENDENT
10179,PHARMACY,PINE HILL HOMETOWN PHARMACY INC.,,"2949 STATE ROUTE 370 CATO, NY 13033-0000",33240,2014-11-06,2020-11-01,2023-10-31,,36217.0,,,,True,1.0,1.0,43.16924,-76.54477,"2949 State Route 370, Cato, NY 13033, United States",2949,State Route 370,,Cato,13033.0,Cayuga,NY,USA,1,13033,PINE,True,PINE HILL HOMETOWN PHARMACY INC,INDEPENDENT
10180,PHARMACY,"PINE HILL PHARMACY, LLC",,"2949 STATE ROUTE 370 CATO, NY 13033-0000",28644,2007-11-09,2013-11-01,2014-11-06,TRANSFER,,,33240,PINE HILL HOMETOWN PHARMACY INC.,False,1.0,1.0,43.16924,-76.54477,"2949 State Route 370, Cato, NY 13033, United States",2949,State Route 370,,Cato,13033.0,Cayuga,NY,USA,1,13033,PINE,True,PINE HILL PHARMACY LLC,INDEPENDENT
10181,PHARMACY,PINE PHARMACEUTICALS LLC.,,"355 RIVERWALK PARKWAY TONAWANDA, NY 14150-0000",32992,2014-09-16,2020-09-01,2023-08-31,,56092.0,,,,True,1.0,1.0,42.99777,-78.91508,"355 Riverwalk Pkwy, Tonawanda, NY 14150, United States",355,Riverwalk Pkwy,,Tonawanda,14150.0,Erie,NY,USA,1,14150,PINE,True,PINE PHARMACEUTICALS LLC,INDEPENDENT
10182,PHARMACY,"PINE PHARMACY AND HOME CARE PRODUCTS CENTER, INC.",,"1806 PINE AVENUE NIAGARA FALLS, NY 14301-0000",22572,1995-09-29,2005-01-01,2007-05-29,TRANSFER,,,28440,"PHARMACY OPERATIONS OF NEW YORK, INC./ MEDICINE SHOPPE, THE",False,1.0,1.0,43.09528,-79.03951,"1806 Pine Ave, Niagara Falls, NY 14301, United States",1806,Pine Ave,,Niagara Falls,14301.0,Niagara,NY,USA,1,14301,PINE,True,PINE PHARMACY AND HOME CARE PRODUCTS CENTER INC,INDEPENDENT
10183,PHARMACY,"PINE PHARMACY AND HOME CARE PRODUCTS CENTER, INC.",PINE PHARMACY,"5110 MAIN ST. STORE # 101 WILLIAMSVILLE, NY 14221-0000",26390,2004-03-19,2022-04-01,2025-03-31,,,,,,True,1.0,1.0,42.96007,-78.7624,"5110 Main St, Buffalo, NY 14221, United States",5110,Main St,,Buffalo,14221.0,Erie,NY,USA,1,14221,PINE,True,PINE PHARMACY AND HOME CARE PRODUCTS CENTER INC,INDEPENDENT
10184,PHARMACY,PINE PHARMACY AT TWELVE CORNERS LLC,,"1832 MONROE AVE ROCHESTER, NY 14618-0000",33859,2015-08-13,2018-08-01,2020-04-16,TRANSFER,,,38003,TWELVE CORNERS APOTHECARY LLC/ TWELVE CORNERS APOTHECARY,False,1.0,1.0,43.12824,-77.56606,"1832 Monroe Ave, Rochester, NY 14618, United States",1832,Monroe Ave,,Rochester,14618.0,Monroe,NY,USA,1,14618,PINE,True,PINE PHARMACY AT TWELVE CORNERS LLC,INDEPENDENT
10186,PHARMACY,"PINE PHARMACY OF NIAGARA FALLS, LLC",,"1806 PINE AVE. NIAGARA FALLS, NY 14301-0000",29619,2009-08-05,2015-08-01,2017-12-11,TRANSFER,,,"035817 CVS ALBANY, LLC./ CVS/PHARMACY #11186",,False,1.0,1.0,43.09528,-79.03951,"1806 Pine Ave, Niagara Falls, NY 14301, United States",1806,Pine Ave,,Niagara Falls,14301.0,Niagara,NY,USA,1,14301,PINE,True,PINE PHARMACY OF NIAGARA FALLS LLC,INDEPENDENT
