recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent
"10251",PHARMACY,PORTLAND PHARMACY INC,PORTLAND PHARMACY,"1295 PORTLAND AVE. SUITE 2 ROCHESTER, NY 14621-0000","38544",2020-12-01,2020-12-01,2023-11-30,,,,,,True,"1.0","1.0","43.18971","-77.58528","1295 Portland Ave, Rochester, NY 14621, United States","1295",Portland Ave,Group 14621,Rochester,"14621.0",Monroe,NY,USA,"1","14621",PORTLAND,True
"10255",PHARMACY,"POSITUDES, INC.",THE ALLIANCE PHARMACY,"44 BOND STREET WESTBURY, NY 11590-0000","24989",2001-04-01,2022-05-01,2025-04-30,,"35774.0",,,,True,"1.0","1.0","40.75622","-73.55732","44 Bond St, Westbury, NY 11590, United States","44",Bond St,New Cassel,Westbury,"11590.0",Nassau,NY,USA,"1","11590","POSITUDES,",True
"10263",PHARMACY,POUND RIDGE PHARMACY LLC,,"55 WESTCHESTER AVE. POUND RIDGE, NY 10576-0000","36439",2018-04-02,2021-04-01,2024-03-31,,"53339.0",,,,True,"1.0","1.0","41.19015","-73.54897","55 Westchester Ave, Pound Ridge, NY 10576, United States","55",Westchester Ave,,Pound Ridge,"10576.0",Westchester,NY,USA,"1","10576",POUND,True
"10273",PHARMACY,PRECISION COMPOUNDING PHARMACY & WELLNESS INC.,PRECISION COMPOUNDING PHARMACY,"2657 MERRICK ROAD BELLMORE, NY 11710-0000","39041",2021-11-23,2021-11-23,2024-10-31,,"62646.0",,,,True,"1.0","1.0","40.66359","-73.52728","2657 Merrick Rd, Bellmore, NY 11710, United States","2657",Merrick Rd,,Bellmore,"11710.0",Nassau,NY,USA,"1","11710",PRECISION,True
"10275",PHARMACY,PRECISION PHARMACY INC.,,"2640 MERRICK RD BELLMORE, NY 11710-0000","29346",2009-07-17,2021-07-01,2024-06-30,,"43361.0",,,,True,"1.0","1.0","40.66296","-73.52784","2640 Merrick Rd, Bellmore, NY 11710, United States","2640",Merrick Rd,,Bellmore,"11710.0",Nassau,NY,USA,"1","11710",PRECISION,True
"10276",PHARMACY,PRECISION PHARMACY INC. OF GREAT NECK,,"665 MIDDLE NECK RD. GREAT NECK, NY 11023-1216","36748",2018-08-23,2021-08-01,2024-07-31,,"62418.0",,,,True,"1.0","1.0","40.80455","-73.73491","665 Middle Neck Rd, Great Neck, NY 11023, United States","665",Middle Neck Rd,,Great Neck,"11023.0",Nassau,NY,USA,"1","11023",PRECISION,True
"10277",PHARMACY,PRECISION PHARMACY INC. OF LONG BEACH,,"629 EAST PARK AVE. LONG BEACH, NY 11561-0000","32352",2013-12-09,2019-12-01,2022-11-30,,"52842.0",,,,True,"1.0","1.0","40.58904","-73.64552","629 E Park Ave, Long Beach, NY 11561, United States","629",E Park Ave,,Long Beach,"11561.0",Nassau,NY,USA,"1","11561",PRECISION,True
"10281",PHARMACY,PREFERRED PHARMACY INC.,,"175 FULTON AVE HEMPSTEAD, NY 11550-0000","28172",2007-01-19,2022-01-01,2024-12-31,,"45484.0",,,,True,"1.0","1.0","40.70781","-73.62949","175 Fulton Ave, Hempstead, NY 11550, United States","175",Fulton Ave,,Hempstead,"11550.0",Nassau,NY,USA,"1","11550",PREFERRED,True
"10289",PHARMACY,PREMIER RX CORP,HEMPSTEAD DRUGS,"397 FULTON AVENUE HEMPSTEAD, NY 11550-4127","34498",2016-04-08,2022-04-01,2025-03-31,,"61699.0",,,,True,"1.0","1.0","40.7096549","-73.6188175","397 Fulton Ave, Hempstead, NY 11550, United States","397",Fulton Ave,,Hempstead,"11550.0",Nassau,NY,USA,"1","11550",PREMIER,True
"10299",PHARMACY,"PRESCRIPTION CENTER OF MEDINA, LLC",THE MEDICINE SHOPPE,"142 E. CENTER ST. MEDINA, NY 14103-0000","36975",2019-03-08,2022-03-01,2025-02-28,,"55801.0",,,,True,"1.0","1.0","43.22011","-78.38525","142 E Center St, Medina, NY 14103, United States","142",E Center St,,Medina,"14103.0",Orleans,NY,USA,"1","14103",PRESCRIPTION,False
"10315",PHARMACY,PRESCRIPTION PLUS AT SILVER LAKE LLC.,,"23 TAYLOR SQUARE WEST HARRISON, NY 10604-0000","32705",2014-07-02,2020-07-01,2023-06-30,,"40068.0",,,,True,"1.0","1.0","41.04187","-73.74815","23 Taylor Sq, West Harrison, NY 10604, United States","23",Taylor Sq,,West Harrison,"10604.0",Westchester,NY,USA,"1","10604",PRESCRIPTION,True
"10331",PHARMACY,"PRESTIGE PHARMACY, INC",PRESTIGE PHARMACY,"36-42 JAMES ST MIDDLETOWN, NY 10940-0000","28863",2008-04-29,2020-04-01,2023-03-31,,"38471.0",,,,True,"1.0","1.0","41.44654","-74.42131","36 James St, Middletown, NY 10940, United States","36",James St,,Middletown,"10940.0",Orange,NY,USA,"1","10940",PRESTIGE,True
"10336",PHARMACY,"PRICE CHOPPER OPERATING CO., INC.",,"C/O PHARMACY 501 DUANESBURG RD. SCHENECTADY, NY 12306-0000","24677",2000-03-29,2022-04-01,2025-03-31,,,,,,True,"1.0","1.0","42.78419","-73.99648","501 Duanesburg Rd, Schenectady, NY 12306, United States","501",Duanesburg Rd,,Schenectady,"12306.0",Schenectady,NY,USA,"1","12306",PRICE,True
"10337",PHARMACY,"PRICE CHOPPER OPERATING CO., INC.",HOUSE CALLS PHARMACY #200,"C/O PHARMACY 100 BROAD ST. PLAZA GLENS FALLS, NY 12801-0000","26281",2003-10-16,2022-04-01,2025-03-31,,,,,,True,"1.0","1.0","43.3058914","-73.6561196","98 Broad St Plz, Glens Falls, NY 12801, United States","98",Broad St Plz,,Glens Falls,"12801.0",Warren,NY,USA,"1","12801",PRICE,True
"10338",PHARMACY,"PRICE CHOPPER OPERATING CO., INC.",HOUSE CALLS PHARMACY,"C/O PHARMACY 3761 MAIN ST. WARRENSBURG, NY 12885-0000","26540",2004-02-10,2022-04-01,2025-03-31,,,,,,True,"1.0","1.0","43.49222","-73.76851","3761 Main St, Warrensburg, NY 12885, United States","3761",Main St,,Warrensburg,"12885.0",Warren,NY,USA,"1","12885",PRICE,True
"10375",PHARMACY,PRISTINE RX CORP,,"55 W. OLD COUNTRY RD. 1ST. FLR. HICKSVILLE, NY 11801-0000","38663",2021-02-25,2021-02-25,2024-01-31,,,,,,True,"1.0","1.0","40.76353","-73.52083","55 W Old Country Rd, Hicksville, NY 11801, United States","55",W Old Country Rd,,Hicksville,"11801.0",Nassau,NY,USA,"1","11801",PRISTINE,True
"10382",PHARMACY,"PRO PHARMACY OF HICKSVILLE, LLC",PRO PHARMACY,"71 E. OLD COUNTRY RD. HICKSVILLE, NY 11801-0000","38354",2021-02-02,2021-02-02,2024-01-31,,"64746.0",,,,True,"1.0","1.0","40.7648778","-73.5164597","71 E Old Country Rd, Hicksville, NY 11801, United States","71",E Old Country Rd,,Hicksville,"11801.0",Nassau,NY,USA,"1","11801",PRO,True
"10386",PHARMACY,"PROACT PHARMACY SERVICES, INC.",,"1226 US HIGHWAY 11 GOUVERNEUR, NY 13642-0000","26479",2004-01-06,2022-07-01,2025-06-30,,"50228.0",,,,True,"1.0","1.0","44.32465","-75.48048","1226 US Highway 11, Gouverneur, NY 13642, United States","1226",US Highway 11,,Gouverneur,"13642.0",St Lawrence,NY,USA,"1","13642",PROACT,True
"10387",PHARMACY,PROCARE LTC OF SYRACUSE LLC,,"621 EAST BRIGHTON AVE SYRACUSE, NY 13210-0000","37626",2019-10-25,2019-10-25,2022-09-30,,"66327.0",,,,True,"1.0","1.0","43.01041","-76.13108","621 E Brighton Ave, Syracuse, NY 13210, United States","621",E Brighton Ave,Outer Comstock,Syracuse,"13210.0",Onondaga,NY,USA,"1","13210",PROCARE,True
"10410",PHARMACY,"PROGRESSION, LLC",VILLAGE APOTHECARY,"79 TINKER ST. WOODSTOCK, NY 12498-0000","30053",2010-04-21,2022-04-01,2025-03-31,,"49729.0",,,,True,"1.0","1.0","42.04024","-74.12157","79 Tinker St, Woodstock, NY 12498, United States","79",Tinker St,,Woodstock,"12498.0",Ulster,NY,USA,"1","12498","PROGRESSION,",True
"10416",PHARMACY,PROMPTCARE HOME INFUSION LLC,,"51 EAST BETHPAGE RD SUITE 200B PLAINVIEW, NY 11803-0000","28069",2006-12-01,2021-11-01,2024-10-31,,,,,,True,"1.0","1.0","40.78065","-73.4551","51 E Bethpage Rd, Plainview, NY 11803, United States","51",E Bethpage Rd,,Plainview,"11803.0",Nassau,NY,USA,"1","11803",PROMPTCARE,True
"10419",PHARMACY,"PROPEL PHARMACY, LLC",,"5962 STATE ROUTE 31 #4 CICERO, NY 13039-7857","34875",2017-01-05,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","43.17584","-76.10759","5962 State Route 31, Cicero, NY 13039, United States","5962",State Route 31,,Cicero,"13039.0",Onondaga,NY,USA,"1","13039",PROPEL,True
"10420",PHARMACY,PROSCRIPT PHARMACY MANAGEMENT LLC,,"2556 ARTHUR KILL RD. 1ST FLOOR STATEN ISLAND, NY 10309-0000","26894",2005-02-28,2020-02-01,2023-01-31,,,,,,True,"1.0","1.0","40.55246","-74.21858","2556 Arthur Kill Rd, Staten Island, NY 10309, United States","2556",Arthur Kill Rd,Charleston,Staten Island,"10309.0",Richmond,NY,USA,"1","10309",PROSCRIPT,True
"10442",PHARMACY,PUTNAM HOSPITAL CENTER,,"C/O PHARMACY 670 STONELEIGH AVENUE CARMEL, NY 10512-0000","10630",1964-11-01,2019-12-01,2022-11-30,,,,,,True,"1.0","1.0","41.38351","-73.66318","670 Stoneleigh Ave, Carmel, NY 10512, United States","670",Stoneleigh Ave,,Carmel,"10512.0",Putnam,NY,USA,"1","10512",PUTNAM,False
"10443",PHARMACY,"PUTNAM VALLEY PHARMACY, INC.",,"11 PEEKSKILL HOLLOW ROAD P.O. BOX 416 PUTNAM VALLEY, NY 10579-0000","26694",2004-06-04,2022-06-01,2025-05-31,,,,,,True,"1.0","1.0","41.3667139","-73.8320305","416 Peekskill Hollow Rd, Putnam Valley, NY 10579, United States","416",Peekskill Hollow Rd,,Putnam Valley,"10579.0",Putnam,NY,USA,"1","10579",PUTNAM,True
"10475",PHARMACY,QUALITY PHARMACY INC.,QUALITY PHARMACY,"249 MIDDLE COUNTRY RD. SELDEN, NY 11784-0000","18994",1986-02-26,2022-03-01,2025-02-28,,"37039.0",,,,True,"1.0","1.0","40.86798","-73.02324","249 Middle Country Rd, Selden, NY 11784, United States","249",Middle Country Rd,,Selden,"11784.0",Suffolk,NY,USA,"1","11784",QUALITY,True
"10508",PHARMACY,"QUICK DRUGS, INC.",,"52 VICTORY BLVD. STATEN ISLAND, NY 10301-0000","22388",1995-05-24,2022-06-01,2025-05-31,,"28937.0",,,,True,"1.0","1.0","40.63817","-74.07841","52 Victory Blvd, Staten Island, NY 10301, United States","52",Victory Blvd,Tompkinsville,Staten Island,"10301.0",Richmond,NY,USA,"1","10301",QUICK,True
"10521",PHARMACY,QUINLAN'S PHARMACY INC.,,"336 WEST MAIN ST. P.O BOX 548 MONTOUR FALLS, NY 14865-9998","31366",2012-06-29,2021-06-01,2024-05-31,,,,,,True,"1.0","1.0","42.34597","-76.84914","336 W Main St, Montour Falls, NY 14865, United States","336",W Main St,,Montour Falls,"14865.0",Schuyler,NY,USA,"1","14865",QUINLAN'S,True
"10522",PHARMACY,"QUINLAN'S PHARMACY, INC.",QUINLAN'S MEDICAL EQUIPMENT AND SUPPLY,"107 N. MAIN ST. WAYLAND, NY 14572-0000","23241",1997-07-08,2019-08-01,2022-07-31,,"47497.0",,,,True,"1.0","1.0","42.56915","-77.59184","107 N Main St, Wayland, NY 14572, United States","107",N Main St,,Wayland,"14572.0",Steuben,NY,USA,"1","14572",QUINLAN'S,True
"10533",PHARMACY,R & H PHARMACY INC.,,"1645 JERICHO TURNPIKE NEW HYDE PARK, NY 11040-0000","28074",2006-10-26,2021-09-01,2024-08-31,,"32723.0",,,,True,"1.0","1.0","40.7349","-73.6764","1645 Jericho Tpke, New Hyde Park, NY 11040, United States","1645",Jericho Tpke,,New Hyde Park,"11040.0",Nassau,NY,USA,"1","11040",R,True
"10595",PHARMACY,RAHMA PHARMACY INC,RAHMA PHARMACY,"964 BROADWAY ST BUFFALO, NY 14212-0000","38604",2021-05-27,2021-05-27,2024-04-30,,"48141.0",,,,True,"1.0","1.0","42.89345","-78.83883","964 Broadway, Buffalo, NY 14212, United States","964",Broadway,Broadway-Fillmore,Buffalo,"14212.0",Erie,NY,USA,"1","14212",RAHMA,True
"10598",PHARMACY,"RAILROAD RX, INC.",SCHULTZ PHARMACY,"150 W. RAILROAD AVENUE GARNERVILLE, NY 10923-1243","24799",2000-10-11,2019-11-01,2022-10-31,,"44074.0",,,,True,"1.0","1.0","41.20763","-73.99529","150 W Railroad Ave, Garnerville, NY 10923, United States","150",W Railroad Ave,,Garnerville,"10923.0",Rockland,NY,USA,"1","10923",RAILROAD,True
"10600",PHARMACY,RAINA RX LLC,ROUTE 300 PHARMACY,"1208 ROUTE 300 SUITE 103 NEWBURGH, NY 12550-5003","34308",2016-03-14,2022-03-01,2025-02-28,,,,,,True,"1.0","1.0","41.49782","-74.07069","1208 Route 300, Newburgh, NY 12550, United States","1208",Route 300,,Newburgh,"12550.0",Orange,NY,USA,"1","12550",RAINA,True
"10605",PHARMACY,"RAINDEW PLANDOME PHARMACY, LTD.",,"C/O PHARMACY 465 PLANDOME ROAD MANHASSET, NY 11030-0000","26642",2004-06-04,2022-06-01,2025-05-31,,,,,,True,"1.0","1.0","40.7988","-73.70033","465 Plandome Rd, Manhasset, NY 11030, United States","465",Plandome Rd,Manhasset,Manhasset,"11030.0",Nassau,NY,USA,"1","11030",RAINDEW,True
"10668",PHARMACY,REDI CORPORATION,REDI PHARMACY,"250 WEST ROUTE 59 SUITE 5 NANUET, NY 10954-2221","31896",2013-04-19,2022-04-01,2025-03-31,,,,,,True,"1.0","1.0","41.10146","-74.02208","250 W Route 59, Nanuet, NY 10954, United States","250",W Route 59,Nanuet,Nanuet,"10954.0",Rockland,NY,USA,"1","10954",REDI,True
"10673",PHARMACY,REFRESH PHARMACY USA LLC,REFRESH PHARMACY,"5700 WEST GENESEE ST. SUITE 106 CAMILLUS, NY 13031-0000","36972",2019-01-15,2022-01-01,2024-12-31,,,,,,True,"1.0","1.0","43.04057","-76.29459","5700 W Genesee St, Camillus, NY 13031, United States","5700",W Genesee St,,Camillus,"13031.0",Onondaga,NY,USA,"1","13031",REFRESH,True
"10675",PHARMACY,REFUAH HEALTH CENTER INC.,REFUAH HEALTH CENTER,"36 LAUREL AVENUE SOUTH FALLSBURG, NY 12779-0000","31919",2013-05-28,2022-05-01,2025-04-30,,"50665.0",,,,True,"1.0","1.0","41.71206","-74.62875","36 Laurel Ave, South Fallsburg, NY 12779, United States","36",Laurel Ave,,South Fallsburg,"12779.0",Sullivan,NY,USA,"1","12779",REFUAH,True
"10680",PHARMACY,"REGIONCARE, INC.",REGIONCARE PHARMACY,"200 COMMUNITY DR. GREAT NECK, NY 11021-0000","21785",1993-07-19,2019-08-01,2022-07-31,,"40078.0",,,,True,"1.0","1.0","40.7831","-73.70406","200 Community Dr, Great Neck, NY 11021, United States","200",Community Dr,Manhasset,Great Neck,"11021.0",Nassau,NY,USA,"1","11021","REGIONCARE,",True
"10695",PHARMACY,RELY RX INC,,"731 B MIDDLE COUNTRY RD ST JAMES, NY 11780-0000","33358",2015-08-18,2021-08-01,2024-07-31,,"58584.0",,,,True,"1.0","1.0","40.86141","-73.1514","731 Middle Country Rd, St James, NY 11780, United States","731",Middle Country Rd,St. James,St James,"11780.0",Suffolk,NY,USA,"1","11780",RELY,True
"10709",PHARMACY,"RESOLUTION RX, INC.",,"11 EAST MAIN ST. PAWLING, NY 12564-1404","29117",2008-09-22,2020-09-01,2023-08-31,,"37572.0",,,,True,"1.0","1.0","41.56181","-73.60091","11 E Main St, Pawling, NY 12564, United States","11",E Main St,,Pawling,"12564.0",Dutchess,NY,USA,"1","12564",RESOLUTION,True
"10715",PHARMACY,"REVRAC INDUSTRIES, INC.",STONY POINT PHARMACY,"69 SO. LIBERTY DRIVE STONY POINT, NY 10980-0000","18923",1985-12-19,2020-01-01,2022-12-31,,"32390.0",,,,True,"1.0","2.0","41.22356","-73.98455","69 S Liberty Dr, Stony Point, NY 10980, United States","69",S Liberty Dr,Stony Point,Stony Point,"10980.0",Rockland,NY,USA,"1","10980",REVRAC,True
"10717",PHARMACY,REX SPECIALTY PHARMACY CORP.,CRESCENT PHARMACY,"48 CENTRAL COURT VALLEY STREAM, NY 11580-1143","38885",2021-08-17,2021-08-17,2024-07-31,,"57069.0",,,,True,"1.0","1.0","40.68166","-73.71154","48 Central Ct, Valley Stream, NY 11580, United States","48",Central Ct,,Valley Stream,"11580.0",Nassau,NY,USA,"1","11580",REX,True
"10738",PHARMACY,RICHMOND MEDICAL CENTER,RICHMOND UNIVERSITY MEDICAL CENTER,"C/O PHARMACY 355 BARD AVENUE STATEN ISLAND, NY 10310-0000","28486",2007-08-06,2019-08-01,2022-07-31,,,,,,True,"1.0","1.0","40.63555","-74.10648","355 Bard Ave, Staten Island, NY 10310, United States","355",Bard Ave,Randall Manor,Staten Island,"10310.0",Richmond,NY,USA,"1","10310",RICHMOND,False
"10741",PHARMACY,RICHMOND PHARMACY AND SURGICALS INC.,,"1796 CLOVE RD. STATEN ISLAND, NY 10304-0000","19959",1988-09-30,2019-11-01,2022-10-31,,"32459.0",,,,True,"1.0","1.0","40.60834","-74.09071","1796 Clove Rd, Staten Island, NY 10304, United States","1796",Clove Rd,Concord,Staten Island,"10304.0",Richmond,NY,USA,"1","10304",RICHMOND,True
"10743",PHARMACY,RICHMOND SPECIALTY SCRIPT INC.,RICHMOND PHARMACY,"355 BARD AVENUE STATEN ISLAND, NY 10310-0000","33403",2015-05-05,2021-05-01,2024-04-30,,"47134.0",,,,True,"1.0","1.0","40.63555","-74.10648","355 Bard Ave, Staten Island, NY 10310, United States","355",Bard Ave,Randall Manor,Staten Island,"10310.0",Richmond,NY,USA,"1","10310",RICHMOND,True
"10744",PHARMACY,RICHMOND VALLEY PHARMACY INC.,,"4888 ARTHUR KILL RD. STATEN ISLAND, NY 10309-0000","32248",2013-11-01,2019-11-01,2022-10-31,,"30617.0",,,,True,"1.0","1.0","40.52296","-74.23877","4888 Arthur Kill Rd, Staten Island, NY 10309, United States","4888",Arthur Kill Rd,Charleston,Staten Island,"10309.0",Richmond,NY,USA,"1","10309",RICHMOND,True
"10763",PHARMACY,RIKE HOLDING GROUP INC.,ALBA RX,"1194 HYLAN BLVD. STATEN ISLAND, NY 10305-0000","36954",2018-11-26,2021-11-01,2024-10-31,,"53651.0",,,,True,"1.0","1.0","40.59807","-74.08243","1194 Hylan Blvd, Staten Island, NY 10305, United States","1194",Hylan Blvd,Arrochar,Staten Island,"10305.0",Richmond,NY,USA,"1","10305",RIKE,True
"10780",PHARMACY,"RITE AID DRUG PALACE, INC.",RITE AID PHARMACY,"C/O PHARMACY DEL-TON PLAZA 4220 DELAWARE AVENUE TONAWANDA, NY 14150-6120","18819",1985-10-09,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.99927","-78.87562","4220 Delaware Ave, Tonawanda, NY 14150, United States","4220",Delaware Ave,Cardinal O'Hara,Tonawanda,"14150.0",Erie,NY,USA,"1","14150",RITE,False
"10781",PHARMACY,"RITE AID DRUG PALACE, INC.",RITE AID PHARMACY,"C/O PHARMACY 3950 UNION RD. CHEEKTOWAGA, NY 14225-0000","18865",1985-11-13,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.92144","-78.75472","3950 Union Rd, Cheektowaga, NY 14225, United States","3950",Union Rd,,Cheektowaga,"14225.0",Erie,NY,USA,"1","14225",RITE,False
"10807",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 452 MAIN STREET BUFFALO, NY 14202-0000","12475",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.88654","-78.87464","452 Main St, Buffalo, NY 14202, United States","452",Main St,Central Business District,Buffalo,"14202.0",Erie,NY,USA,"1","14202",RITE,False
"10823",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 1000 NORTH CLINTON AVENUE ROCHESTER, NY 14621-0000","12622",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","43.17726","-77.61325","1000 Clinton Ave N, Rochester, NY 14621, United States","1000",Clinton Ave N,Group 14621,Rochester,"14621.0",Monroe,NY,USA,"1","14621",RITE,False
"10829",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 519 BUTTERNUT ST. SYRACUSE, NY 13208-0000","12643",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","43.05992","-76.14789","519 Butternut St, Syracuse, NY 13208, United States","519",Butternut St,Washington Square,Syracuse,"13208.0",Onondaga,NY,USA,"1","13208",RITE,False
"10833",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 1924 GENESEE ST. UTICA, NY 13502-0000","12649",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","43.08747","-75.26164","1924 Genesee St, Utica, NY 13502, United States","1924",Genesee St,,Utica,"13502.0",Oneida,NY,USA,"1","13502",RITE,False
"10836",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 141 ORISKANSY BLVD WHITESBORO, NY 13492-0000","12652",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","43.12054","-75.29435","141 Oriskany Blvd, Whitesboro, NY 13492, United States","141",Oriskany Blvd,,Whitesboro,"13492.0",Oneida,NY,USA,"1","13492",RITE,False
"10837",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 405 ERIE BLVD WEST ROME, NY 13440-4803","12653",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","43.21273","-75.46572","405 Erie Blvd W, Rome, NY 13440, United States","405",Erie Blvd W,,Rome,"13440.0",Oneida,NY,USA,"1","13440",RITE,False
"10849",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 419 DIVISION ST. NORTH TONAWANDA, NY 14120-0000","13184",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","43.03489","-78.86131","419 Division St, North Tonawanda, NY 14120, United States","419",Division St,,North Tonawanda,"14120.0",Niagara,NY,USA,"1","14120",RITE,False
"10855",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 4018 SENECA STREET SOUTHGATE PLAZA WEST SENECA, NY 14224-0000","13346",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.83033","-78.75447","4018 Seneca St, West Seneca, NY 14224, United States","4018",Seneca St,,West Seneca,"14224.0",Erie,NY,USA,"1","14224",RITE,False
"10860",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 1896 ROUTE 6 CARMEL, NY 10512-0000","13732",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","41.41453","-73.66854","1896 Route 6, Carmel, NY 10512, United States","1896",Route 6,,Carmel,"10512.0",Putnam,NY,USA,"1","10512",RITE,False
"10865",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 50 SOUTH MAIN STREET JAMESTOWN, NY 14701-0000","13904",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.09238","-79.2387","50 S Main St, Jamestown, NY 14701, United States","50",S Main St,,Jamestown,"14701.0",Chautauqua,NY,USA,"1","14701",RITE,False
"10869",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 2887 HARLEM RD. CHEEKTOWAGA, NY 14225-0000","13986",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.92179","-78.78382","2887 Harlem Rd, Cheektowaga, NY 14225, United States","2887",Harlem Rd,,Cheektowaga,"14225.0",Erie,NY,USA,"1","14225",RITE,False
"10875",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 9 BROAD ST. SALAMANCA, NY 14779-1418","14362",1975-04-28,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.15466","-78.71638","9 Broad St, Salamanca, NY 14779, United States","9",Broad St,,Salamanca,"14779.0",Cattaraugus,NY,USA,"1","14779",RITE,False
"10891",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 139 RONKONKOMA AVE. LAKE RONKONKOMA, NY 11779-0000","15092",1975-07-21,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","40.82461","-73.11032","139 Ronkonkoma Ave, Ronkonkoma, NY 11779, United States","139",Ronkonkoma Ave,Lake Ronkonkoma,Ronkonkoma,"11779.0",Suffolk,NY,USA,"1","11779",RITE,False
"10892",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 40 VASSAR ROAD POUGHKEEPSIE, NY 12603-0000","15104",1975-08-10,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","41.65296","-73.87584","40 Vassar Rd, Poughkeepsie, NY 12603, United States","40",Vassar Rd,,Poughkeepsie,"12603.0",Dutchess,NY,USA,"1","12603",RITE,False
"10893",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY DEPT. 400 CHESTNUT ST. ONEONTA, NY 13820-0000","15326",1976-02-20,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.4549","-75.09218","400 Chestnut St, Oneonta, NY 13820, United States","400",Chestnut St,,Oneonta,"13820.0",Otsego,NY,USA,"1","13820",RITE,False
"10899",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 151 WEST MAIN STREET LE ROY, NY 14482-0000","15612",1976-10-13,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.97764","-78.00659","151 W Main St, Le Roy, NY 14482, United States","151",W Main St,,Le Roy,"14482.0",Genesee,NY,USA,"1","14482",RITE,False
"10902",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 138 ELM STREET PENN YAN, NY 14527-0000","15728",1977-02-24,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.66028","-77.05559","138 Elm St, Penn Yan, NY 14527, United States","138",Elm St,,Penn Yan,"14527.0",Yates,NY,USA,"1","14527",RITE,False
"10911",PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 1000 PENNSYLVANIA AVE. ELMIRA, NY 14904-0000","16147",1978-06-01,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.06047","-76.81153","1000 Pennsylvania Ave, Elmira, NY 14904, United States","1000",Pennsylvania Ave,,Elmira,"14904.0",Chemung,NY,USA,"1","14904",RITE,False
