recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent,name_simplified,category,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,is_hpsa
3231,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY 16552,"600 GREECE RIDGE CTR DR ROCHESTER, NY 14626-0000",34197,2016-04-29,2021-11-01,2024-10-31,,56056.0,,,,True,1.0,1.0,43.20275,-77.6922,"600 Greece Ridge Center Dr, Rochester, NY 14626, United States",600,Greece Ridge Center Dr,,Rochester,14626.0,Monroe,NY,USA,1,14626,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-77.6922 43.20275),5101,36,055,014102,36055014102,141.02,Census Tract 141.02,G5020,S,5041952,0,+43.1993462,-077.6828947,False
3233,PHARMACY,"CVS ALBANY, LLC",CVS/PHARMACY #16838,"40 CATHERWOOD ROAD ITHACA, NY 14850-0000",34176,2016-05-09,2021-11-01,2024-10-31,,68500.0,,,,True,1.0,1.0,42.48308,-76.49099,"40 Catherwood Rd, Ithaca, NY 14850, United States",40,Catherwood Rd,,Ithaca,14850.0,Tompkins,NY,USA,1,14850,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-76.49099 42.48308),974,36,109,000600,36109000600,6,Census Tract 6,G5020,S,9325616,3838627,+42.4779692,-076.5011486,True
13020,PHARMACY,"TOPS MARKETS, LLC",TOPS,"C/O PHARMACY 2300 N. TRIPHAMMER RD. LANSING, NY 14850-0000",24846,2000-10-03,2019-11-01,2022-10-31,,,,,,True,1.0,1.0,42.48186,-76.48519,"2300 N Triphammer Rd, Lansing, NY 14850, United States",2300,N Triphammer Rd,,Lansing,14850.0,Tompkins,NY,USA,1,14850,TOPS,False,TOPS MARKETS LLC,MAJOR CHAIN,POINT (-76.48519 42.48186),974,36,109,000600,36109000600,6,Census Tract 6,G5020,S,9325616,3838627,+42.4779692,-076.5011486,True
3234,PHARMACY,"CVS ALBANY, LLC",CVS/PHARMACY #16553,"2161 FAIRPORT-NINE MILE POINT ROAD FAIRPORT, NY 14450-0000",34169,2016-05-04,2021-11-01,2024-10-31,,,,,,True,1.0,1.0,43.1279,-77.44327,"2161 Fairport Nine Mile Point Rd, Fairport, NY 14450, United States",2161,Fairport Nine Mile Point Rd,,Fairport,14450.0,Monroe,NY,USA,1,14450,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-77.44327 43.1279),2837,36,055,011601,36055011601,116.01,Census Tract 116.01,G5020,S,4814975,3492,+43.1241416,-077.4568309,False
11289,PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 2172 PENFIELD RD. PENFIELD, NY 14526-1736",24543,1999-11-01,2016-10-01,2018-02-12,TRANSFER,,,,,False,1.0,1.0,43.13126,-77.442,"2172 Penfield Rd, Penfield, NY 14526, United States",2172,Penfield Rd,,Penfield,14526.0,Monroe,NY,USA,1,14526,RITE,False,RITE AID OF NEW YORK INC,MAJOR CHAIN,POINT (-77.442 43.13126),2837,36,055,011601,36055011601,116.01,Census Tract 116.01,G5020,S,4814975,3492,+43.1241416,-077.4568309,False
14510,PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 2155 PENFIELD RD. PENFIELD, NY 14526-0000",19716,1988-02-10,2020-01-01,2022-12-31,,,,,,True,1.0,1.0,43.13032,-77.44271,"2155 Penfield Rd, Penfield, NY 14526, United States",2155,Penfield Rd,,Penfield,14526.0,Monroe,NY,USA,1,14526,WEGMAN'S,False,WEGMAN'S FOOD MARKETS INC,MAJOR CHAIN,POINT (-77.44271 43.13032),2837,36,055,011601,36055011601,116.01,Census Tract 116.01,G5020,S,4814975,3492,+43.1241416,-077.4568309,False
3236,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY #17290,"1598 FLATBUSH AVENUE BROOKLYN, NY 11210-0000",34154,2016-05-18,2021-11-01,2024-10-31,,57521.0,,,,True,1.0,1.0,40.63152,-73.94653,"1598 Flatbush Ave, Brooklyn, NY 11210, United States",1598,Flatbush Ave,Flatbush-Ditmas Park,Brooklyn,11210.0,Kings,NY,USA,1,11210,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-73.94653 40.63152),4605,36,047,077400,36047077400,774,Census Tract 774,G5020,S,147764,0,+40.6316800,-073.9476070,True
4040,PHARMACY,EBA DRUG CORP.,FINE CARE PHARMACY,"1490 FLATBUSH AVE. BROOKLYN, NY 11210-0000",35328,2017-03-30,2020-03-01,2023-02-28,,63848.0,,,,True,1.0,1.0,40.63431,-73.94949,"1490 Flatbush Ave, Brooklyn, NY 11210, United States",1490,Flatbush Ave,Flatbush-Ditmas Park,Brooklyn,11210.0,Kings,NY,USA,1,11210,EBA,True,EBA DRUG CORP,INDEPENDENT,POINT (-73.94949 40.63431),4605,36,047,077400,36047077400,774,Census Tract 774,G5020,S,147764,0,+40.6316800,-073.9476070,True
3237,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY 16401,"7414 NIAGARA FALLS BLVD NIAGARA FALLS, NY 14304-0000",34189,2016-04-29,2021-11-01,2024-10-31,,56279.0,,,,True,1.0,1.0,43.08884,-78.9782,"7414 Niagara Falls Blvd, Niagara Falls, NY 14304, United States",7414,Niagara Falls Blvd,,Niagara Falls,14304.0,Niagara,NY,USA,1,14304,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-78.9782 43.08884),909,36,063,022100,36063022100,221,Census Tract 221,G5020,S,1745968,0,+43.0877020,-078.9788586,False
11772,PHARMACY,"SAM'S EAST, INC.",SAM'S PHARMACY,"1580 MILITARY RD. NIAGARA FALLS, NY 14304-0000",28621,2007-10-19,2022-05-01,2025-04-30,,42283.0,,,,True,1.0,1.0,43.09517,-78.97504,"1580 Military Rd, Niagara Falls, NY 14304, United States",1580,Military Rd,,Niagara Falls,14304.0,Niagara,NY,USA,1,14304,SAM'S,True,SAM'S EAST INC,,POINT (-78.97504 43.09517),909,36,063,022100,36063022100,221,Census Tract 221,G5020,S,1745968,0,+43.0877020,-078.9788586,False
13036,PHARMACY,"TOPS MARKETS, LLC",TOPS,"7200 NIAGARA FALLS BLVD. NIAGARA FALLS, NY 14304-0000",17973,1983-12-08,2020-01-01,2022-12-31,,48424.0,,,,True,1.0,1.0,43.0882326,-78.98154,"7200 Niagara Falls Blvd, Niagara Falls, NY 14304, United States",7200,Niagara Falls Blvd,,Niagara Falls,14304.0,Niagara,NY,USA,1,14304,TOPS,False,TOPS MARKETS LLC,MAJOR CHAIN,POINT (-78.98154 43.0882326),909,36,063,022100,36063022100,221,Census Tract 221,G5020,S,1745968,0,+43.0877020,-078.9788586,False
13687,PHARMACY,"WAL-MART STORES EAST, LP",WAL-MART PHARMACY,"C/O PHARMACY DEPARTMENT 1540 MILITARY RD. NIAGARA FALLS, NY 14304-0000",23371,1997-07-19,2022-05-01,2025-04-30,,,,,,True,1.0,1.0,43.09478,-78.97313,"1540 Military Rd, Niagara Falls, NY 14304, United States",1540,Military Rd,,Niagara Falls,14304.0,Niagara,NY,USA,1,14304,WAL-MART,False,WAL-MART STORES EAST LP,MAJOR CHAIN,POINT (-78.97313 43.09478),909,36,063,022100,36063022100,221,Census Tract 221,G5020,S,1745968,0,+43.0877020,-078.9788586,False
3241,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY 17033,"675 TROY SCHENECTADY ROAD LATHAM, NY 12110-0000",34231,2016-05-09,2021-11-01,2024-10-31,,66262.0,,,,True,1.0,1.0,42.75531,-73.77221,"675 Troy Schenectady Rd, Latham, NY 12110, United States",675,Troy Schenectady Rd,,Latham,12110.0,Albany,NY,USA,1,12110,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-73.77221 42.75531),1102,36,001,013511,36001013511,135.11,Census Tract 135.11,G5020,S,8462725,1336145,+42.7853265,-073.7523009,False
8153,PHARMACY,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC.",HANNAFORD,"C/O PHARMACY 579 TROY-SCHENECTADY RD. LATHAM, NY 12110-0000",21805,1993-08-03,2019-09-01,2022-08-31,,,,,,True,1.0,1.0,42.75198,-73.76649,"579 Troy Schenectady Rd, Latham, NY 12110, United States",579,Troy Schenectady Rd,,Latham,12110.0,Albany,NY,USA,1,12110,MARTIN'S,False,MARTIN'S FOODS OF SOUTH BURLINGTON LLC,MAJOR CHAIN,POINT (-73.76649 42.75198),1102,36,001,013511,36001013511,135.11,Census Tract 135.11,G5020,S,8462725,1336145,+42.7853265,-073.7523009,False
11764,PHARMACY,SAM'S EAST INC.,,"579 TROY/SCHENECTADY RD. LATHAM, NY 12110-0000",30708,2011-06-28,2022-05-01,2025-04-30,,55707.0,,,,True,1.0,1.0,42.75198,-73.76649,"579 Troy Schenectady Rd, Latham, NY 12110, United States",579,Troy Schenectady Rd,,Latham,12110.0,Albany,NY,USA,1,12110,SAM'S,True,SAM'S EAST INC,,POINT (-73.76649 42.75198),1102,36,001,013511,36001013511,135.11,Census Tract 135.11,G5020,S,8462725,1336145,+42.7853265,-073.7523009,False
3246,PHARMACY,"CVS ALBANY, LLC",CVS/PHARMACY #16640,"1 N GALLERIA DRIVE MIDDLETOWN, NY 10941-0000",34181,2016-04-01,2021-11-01,2024-10-31,,53586.0,,,,True,1.0,1.0,41.46317,-74.37265,"1 N Galleria Dr, Middletown, NY 10941, United States",1,N Galleria Dr,,Middletown,10941.0,Orange,NY,USA,1,10941,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-74.37265 41.46317),1562,36,071,011000,36071011000,110,Census Tract 110,G5020,S,80904338,586282,+41.5026834,-074.3551166,True
11768,PHARMACY,"SAM'S EAST, INC.",,"PHARMACY 300 NORTH GALLERIA DRIVE MIDDLETOWN, NY 10940-0000",25506,2002-10-02,2022-05-01,2025-04-30,,,,,,True,1.0,1.0,41.46011,-74.37269,"300 N Galleria Dr, Middletown, NY 10941, United States",300,N Galleria Dr,,Middletown,10941.0,Orange,NY,USA,0,10940,SAM'S,True,SAM'S EAST INC,,POINT (-74.37269 41.46011),1562,36,071,011000,36071011000,110,Census Tract 110,G5020,S,80904338,586282,+41.5026834,-074.3551166,True
3247,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY 17007,"500 EAST SAND FORD BLVD MOUNT VERNON, NY 10550-0000",34185,2016-05-09,2021-11-01,2024-10-31,,58968.0,,,,True,1.0,1.0,40.90098,-73.81773,"500 Sandford Blvd E, Mt Vernon, NY 10550, United States",500,Sandford Blvd E,South Side,Mt Vernon,10550.0,Westchester,NY,USA,1,10550,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-73.81773 40.90098),2844,36,119,002600,36119002600,26,Census Tract 26,G5020,S,1474987,26819,+40.8969325,-073.8269328,False
3250,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY 16441,"3112 VESTAL PARKWAY EAST VESTAL, NY 13850-0000",34210,2016-06-10,2021-11-01,2024-10-31,,60973.0,,,,True,1.0,1.0,42.09415,-76.00172,"3112 Vestal Pkwy E, Vestal, NY 13850, United States",3112,Vestal Pkwy E,,Vestal,13850.0,Broome,NY,USA,1,13850,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-76.00172 42.09415),3986,36,007,014301,36007014301,143.01,Census Tract 143.01,G5020,S,18990081,1037796,+42.0832952,-075.9999585,True
4212,PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 3701 VESTAL PARKWAY EAST VESTAL, NY 13850-0000",24053,1998-12-31,2016-11-01,2018-02-22,TRANSFER,,,,,False,1.0,1.0,42.09771,-75.98323,"3701 Vestal Pkwy E, Vestal, NY 13850, United States",3701,Vestal Pkwy E,,Vestal,13850.0,Broome,NY,USA,1,13850,ECKERD,False,ECKERD CORPORATION,MAJOR CHAIN,POINT (-75.98323 42.09771),3986,36,007,014301,36007014301,143.01,Census Tract 143.01,G5020,S,18990081,1037796,+42.0832952,-075.9999585,True
9572,PHARMACY,OUR LADY OF LOURDES MEMORIAL HOSPITAL INC.,LOURDES PHARMACY,"3101 SHIPPERS RD. VESTAL, NY 13850-0000",32604,2014-05-19,2020-05-01,2023-04-30,,52608.0,,,,True,1.0,1.0,42.10017,-76.00541,"3101 Shippers Rd, Vestal, NY 13850, United States",3101,Shippers Rd,,Vestal,13850.0,Broome,NY,USA,1,13850,OUR,False,OUR LADY OF LOURDES MEMORIAL HOSPITAL INC,HEALTHCARE,POINT (-76.00541 42.10017),3986,36,007,014301,36007014301,143.01,Census Tract 143.01,G5020,S,18990081,1037796,+42.0832952,-075.9999585,True
10142,PHARMACY,PHARMSCRIPT LLC,,"441 COMMERCE RD. SUITE 2 VESTAL, NY 13850-2242",30935,2011-12-12,2020-12-01,2023-11-30,,,,,,True,1.0,1.0,42.10708,-75.98333,"441 Commerce Rd, Vestal, NY 13850, United States",441,Commerce Rd,,Vestal,13850.0,Broome,NY,USA,1,13850,PHARMSCRIPT,True,PHARMSCRIPT LLC,INDEPENDENT,POINT (-75.98333 42.10708),3986,36,007,014301,36007014301,143.01,Census Tract 143.01,G5020,S,18990081,1037796,+42.0832952,-075.9999585,True
11769,PHARMACY,"SAM'S EAST, INC.",SAM'S PHARMACY,"C/O PHARMACY DEPT. 2441 VESTAL PARKWAY EAST VESTAL, NY 13850-0000",25470,2002-09-09,2022-05-01,2025-04-30,,,,,,True,1.0,1.0,42.0959,-76.00985,"2441 Vestal Pkwy E, Vestal, NY 13850, United States",2441,Vestal Pkwy E,,Vestal,13850.0,Broome,NY,USA,1,13850,SAM'S,True,SAM'S EAST INC,HEALTHCARE,POINT (-76.00985 42.0959),3986,36,007,014301,36007014301,143.01,Census Tract 143.01,G5020,S,18990081,1037796,+42.0832952,-075.9999585,True
13317,PHARMACY,"UNITED HEALTH SERVICES HOSPITALS, INC.",ATTN: PHARMACY,"4417 VESTAL PARKWAY EAST VESTAL, NY 13850-0000",29344,2009-06-10,2021-06-01,2024-05-31,,52601.0,,,,True,1.0,1.0,42.09656,-75.96784,"4417 Vestal Pkwy E, Vestal, NY 13850, United States",4417,Vestal Pkwy E,,Vestal,13850.0,Broome,NY,USA,1,13850,UNITED,False,UNITED HEALTH SERVICES HOSPITALS INC,HEALTHCARE,POINT (-75.96784 42.09656),3986,36,007,014301,36007014301,143.01,Census Tract 143.01,G5020,S,18990081,1037796,+42.0832952,-075.9999585,True
13701,PHARMACY,"WAL-MART STORES EAST, LP",WAL-MART PHARMACY,"C/O PHARMACY DEPARTMENT 2405 VESTAL PKWY E. VESTAL, NY 13850-0000",23368,1997-07-19,2022-05-01,2025-04-30,,,,,,True,1.0,1.0,42.09545,-76.01259,"2405 Vestal Pkwy E, Vestal, NY 13850, United States",2405,Vestal Pkwy E,,Vestal,13850.0,Broome,NY,USA,1,13850,WAL-MART,False,WAL-MART STORES EAST LP,MAJOR CHAIN,POINT (-76.01259 42.09545),3986,36,007,014301,36007014301,143.01,Census Tract 143.01,G5020,S,18990081,1037796,+42.0832952,-075.9999585,True
14547,PHARMACY,"WEIS MARKETS, INC.",,"100 RANO BLVD. VESTAL, NY 13850-0000",29953,2010-03-22,2022-03-01,2025-02-28,,48928.0,,,,True,1.0,1.0,42.0938,-76.00476,"100 Rano Blvd, Vestal, NY 13850, United States",100,Rano Blvd,,Vestal,13850.0,Broome,NY,USA,1,13850,WEIS,False,WEIS MARKETS INC,MINOR CHAIN,POINT (-76.00476 42.0938),3986,36,007,014301,36007014301,143.01,Census Tract 143.01,G5020,S,18990081,1037796,+42.0832952,-075.9999585,True
3251,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY #16618,"3031 ROUTE 50 SARATOGA SPRINGS, NY 12866-0000",34199,2016-05-18,2021-11-01,2024-10-31,,52658.0,,,,True,1.0,1.0,43.10188,-73.74529,"3031 Route 50, Saratoga Springs, NY 12866, United States",3031,Route 50,,Saratoga Springs,12866.0,Saratoga,NY,USA,1,12866,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-73.74529 43.10188),4249,36,091,060704,36091060704,607.04,Census Tract 607.04,G5020,S,44715285,39674,+43.1376428,-073.7044318,False
4186,PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 3027 ROUTE 50 SARATOGA SPRINGS, NY 12866-0000",24021,1998-12-31,2019-11-01,2022-10-31,,,,,,True,1.0,1.0,43.1016,-73.74574,"3027 Route 50, Saratoga Springs, NY 12866, United States",3027,Route 50,,Saratoga Springs,12866.0,Saratoga,NY,USA,1,12866,ECKERD,False,ECKERD CORPORATION,MAJOR CHAIN,POINT (-73.74574 43.1016),4249,36,091,060704,36091060704,607.04,Census Tract 607.04,G5020,S,44715285,39674,+43.1376428,-073.7044318,False
5674,PHARMACY,"GOLUB CORPORATION, THE",PRICE CHOPPER PHARMACY #39,"3045 ROUTE 50 SARATOGA SPRINGS, NY 12866-0000",21053,1991-08-30,2022-04-01,2025-03-31,,47545.0,,,,True,1.0,1.0,43.10281,-73.74263,"3045 Route 50, Saratoga Springs, NY 12866, United States",3045,Route 50,,Saratoga Springs,12866.0,Saratoga,NY,USA,1,12866,GOLUB,False,GOLUB CORPORATION THE,MAJOR CHAIN,POINT (-73.74263 43.10281),4249,36,091,060704,36091060704,607.04,Census Tract 607.04,G5020,S,44715285,39674,+43.1376428,-073.7044318,False
13654,PHARMACY,"WAL-MART STORES EAST, LP",WAL-MART PHARMACY,"C/O PHARMACY 16 OLD GICK RD. SARATOGA SPRINGS, NY 12866-0000",23355,1997-07-19,2022-05-01,2025-04-30,,,,,,True,1.0,1.0,43.10399,-73.74902,"16 Old Gick Rd, Saratoga Springs, NY 12866, United States",16,Old Gick Rd,,Saratoga Springs,12866.0,Saratoga,NY,USA,1,12866,WAL-MART,False,WAL-MART STORES EAST LP,MAJOR CHAIN,POINT (-73.74902 43.10399),4249,36,091,060704,36091060704,607.04,Census Tract 607.04,G5020,S,44715285,39674,+43.1376428,-073.7044318,False
14375,PHARMACY,"WALGREEN EASTERN CO.,INC",WALGREENS,"3020 ROUTE 50 SARATOGA SPRINGS, NY 12866-0000",28792,2008-01-24,2019-08-01,2022-07-31,,61825.0,,,,True,1.0,1.0,43.10113,-73.74685,"3020 Route 50, Saratoga Springs, NY 12866, United States",3020,Route 50,,Saratoga Springs,12866.0,Saratoga,NY,USA,1,12866,WALGREEN,False,WALGREEN EASTERN COINC,MAJOR CHAIN,POINT (-73.74685 43.10113),4249,36,091,060704,36091060704,607.04,Census Tract 607.04,G5020,S,44715285,39674,+43.1376428,-073.7044318,False
3252,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY 17365,"8061 BREWERTON ROAD CICERO, NY 13039-0000",34158,2016-05-09,2021-11-01,2024-10-31,,50373.0,,,,True,1.0,1.0,43.16143,-76.12292,"8061 Brewerton Rd, Cicero, NY 13039, United States",8061,Brewerton Rd,,Cicero,13039.0,Onondaga,NY,USA,1,13039,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-76.12292 43.16143),911,36,067,010301,36067010301,103.01,Census Tract 103.01,G5020,S,8878996,0,+43.1647957,-076.1102759,False
4082,PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 7939 BREWERTON ROAD CICERO, NY 13039-0000",23868,1998-12-31,2016-11-01,2018-02-12,TRANSFER,,,,,False,1.0,1.0,43.1549,-76.12373,"7939 Brewerton Rd, Cicero, NY 13039, United States",7939,Brewerton Rd,,Cicero,13039.0,Onondaga,NY,USA,1,13039,ECKERD,False,ECKERD CORPORATION,MAJOR CHAIN,POINT (-76.12373 43.1549),911,36,067,010301,36067010301,103.01,Census Tract 103.01,G5020,S,8878996,0,+43.1647957,-076.1102759,False
4249,PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 8379 THOMPSON RD. CICERO, NY 13039-0000",24219,1998-12-31,2019-11-01,2022-10-31,,,,,,True,1.0,1.0,43.17595,-76.09464,"8379 Thompson Rd, Cicero, NY 13039, United States",8379,Thompson Rd,,Cicero,13039.0,Onondaga,NY,USA,1,13039,ECKERD,False,ECKERD CORPORATION,MAJOR CHAIN,POINT (-76.09464 43.17595),911,36,067,010301,36067010301,103.01,Census Tract 103.01,G5020,S,8878996,0,+43.1647957,-076.1102759,False
7369,PHARMACY,"KPH HEALTHCARE SERVICES, INC.",KINNEY DRUGS,"C/O PHARMACY 8150 THOMPSON RD. CICERO, NY 13039-0000",25189,2001-10-31,2022-07-01,2025-06-30,,,,,,True,1.0,1.0,43.16627,-76.09224,"8150 Thompson Rd, Cicero, NY 13039, United States",8150,Thompson Rd,,Cicero,13039.0,Onondaga,NY,USA,1,13039,KPH,False,KPH HEALTHCARE SERVICES INC,MAJOR CHAIN,POINT (-76.09224 43.16627),911,36,067,010301,36067010301,103.01,Census Tract 103.01,G5020,S,8878996,0,+43.1647957,-076.1102759,False
10419,PHARMACY,"PROPEL PHARMACY, LLC",,"5962 STATE ROUTE 31 #4 CICERO, NY 13039-7857",34875,2017-01-05,2020-01-01,2022-12-31,,,,,,True,1.0,1.0,43.17584,-76.10759,"5962 State Route 31, Cicero, NY 13039, United States",5962,State Route 31,,Cicero,13039.0,Onondaga,NY,USA,1,13039,PROPEL,True,PROPEL PHARMACY LLC,INDEPENDENT,POINT (-76.10759 43.17584),911,36,067,010301,36067010301,103.01,Census Tract 103.01,G5020,S,8878996,0,+43.1647957,-076.1102759,False
13639,PHARMACY,"WAL-MART STORES EAST, LP",WAL-MART PHARMACY,"C/O PHARMACY 8064 BREWERTON RD. CICERO, NY 13039-0000",27347,2005-06-08,2022-05-01,2025-04-30,,,,,,True,1.0,1.0,43.1611,-76.11969,"8064 Brewerton Rd, Cicero, NY 13039, United States",8064,Brewerton Rd,,Cicero,13039.0,Onondaga,NY,USA,1,13039,WAL-MART,False,WAL-MART STORES EAST LP,MAJOR CHAIN,POINT (-76.11969 43.1611),911,36,067,010301,36067010301,103.01,Census Tract 103.01,G5020,S,8878996,0,+43.1647957,-076.1102759,False
14460,PHARMACY,"WEGMAN'S FOOD MARKETS, INC.",,"C/O PHARMACY 7954 BREWERTON RD. CICERO, NY 13039-0000",23631,1998-04-02,2020-01-01,2022-12-31,,,,,,True,1.0,1.0,43.15574,-76.12217,"7954 Brewerton Rd, Cicero, NY 13039, United States",7954,Brewerton Rd,,Cicero,13039.0,Onondaga,NY,USA,1,13039,WEGMAN'S,False,WEGMAN'S FOOD MARKETS INC,MAJOR CHAIN,POINT (-76.12217 43.15574),911,36,067,010301,36067010301,103.01,Census Tract 103.01,G5020,S,8878996,0,+43.1647957,-076.1102759,False
3254,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY 17445,"4300 VETERANS MEMORIAL DR BATAVIA, NY 14020-0000",34230,2016-05-17,2021-11-01,2024-10-31,,58251.0,,,,True,1.0,1.0,43.01593,-78.20169,"4300 Veterans Memorial Dr, Batavia, NY 14020, United States",4300,Veterans Memorial Dr,,Batavia,14020.0,Genesee,NY,USA,1,14020,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-78.20169 43.01593),72,36,037,950401,36037950401,9504.01,Census Tract 9504.01,G5020,S,64295041,46861,+43.0292627,-078.2220925,True
4063,PHARMACY,ECKERD CORPORATION,RITE AID PHARMACY,"C/O PHARMACY 4155 W. MAIN ST. BATAVIA, NY 14020-0000",23844,1998-12-31,2019-11-01,2022-10-31,,,,,,True,1.0,1.0,43.00629,-78.20623,"4155 W Main St, Batavia, NY 14020, United States",4155,W Main St,,Batavia,14020.0,Genesee,NY,USA,1,14020,ECKERD,False,ECKERD CORPORATION,MAJOR CHAIN,POINT (-78.20623 43.00629),72,36,037,950401,36037950401,9504.01,Census Tract 9504.01,G5020,S,64295041,46861,+43.0292627,-078.2220925,True
7234,PHARMACY,KMART CORPORATION,K MART PHARMACY #4741,"C/O PHARMACY 8363 LEWISTON RD. BATAVIA, NY 14020-0000",16206,1978-09-07,2016-10-01,2018-11-05,DISCONTINUED,,,,,False,1.0,1.0,43.00959,-78.20703,"8363 Lewiston Rd, Batavia, NY 14020, United States",8363,Lewiston Rd,,Batavia,14020.0,Genesee,NY,USA,1,14020,KMART,False,KMART CORPORATION,MAJOR CHAIN,POINT (-78.20703 43.00959),72,36,037,950401,36037950401,9504.01,Census Tract 9504.01,G5020,S,64295041,46861,+43.0292627,-078.2220925,True
13702,PHARMACY,"WAL-MART STORES EAST, LP",WAL-MART PHARMACY,"C/O PHARMACY DEPARTMENT 4133 VETERANS MEMORIAL DR BATAVIA, NY 14020-0000",23346,1997-07-19,2022-05-01,2025-04-30,,,,,,True,1.0,1.0,43.01328,-78.20792,"4133 Veterans Memorial Dr, Batavia, NY 14020, United States",4133,Veterans Memorial Dr,,Batavia,14020.0,Genesee,NY,USA,1,14020,WAL-MART,False,WAL-MART STORES EAST LP,MAJOR CHAIN,POINT (-78.20792 43.01328),72,36,037,950401,36037950401,9504.01,Census Tract 9504.01,G5020,S,64295041,46861,+43.0292627,-078.2220925,True
3255,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY  17647,"204 SARATOGA ROAD SCHENECTADY, NY 12302-0000",34203,2016-05-09,2021-11-01,2024-10-31,,58065.0,,,,True,1.0,1.0,42.86747,-73.93075,"204 Saratoga Rd, Schenectady, NY 12302, United States",204,Saratoga Rd,,Schenectady,12302.0,Schenectady,NY,USA,1,12302,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-73.93075 42.86747),2311,36,093,032402,36093032402,324.02,Census Tract 324.02,G5020,S,11359662,671015,+42.8494269,-073.9258111,False
13695,PHARMACY,"WAL-MART STORES EAST, LP",WAL-MART,"C/O PHARMACY 200 DUTCH MEADOWS LANE GLENVILLE, NY 12302-0000",25319,2002-03-28,2022-05-01,2025-04-30,,,,,,True,1.0,1.0,42.84213,-73.94405,"200 Dutch Meadows Ln, Glenville, NY 12302, United States",200,Dutch Meadows Ln,,Glenville,12302.0,Schenectady,NY,USA,1,12302,WAL-MART,False,WAL-MART STORES EAST LP,MAJOR CHAIN,POINT (-73.94405 42.84213),2311,36,093,032402,36093032402,324.02,Census Tract 324.02,G5020,S,11359662,671015,+42.8494269,-073.9258111,False
3256,PHARMACY,"CVS ALBANY, LLC",CVS PHARMACY 16969,"139 FLATBUSH AVENUE BROOKLYN, NY 11217-0000",34153,2016-05-09,2021-11-01,2024-10-31,,67439.0,,,,True,1.0,1.0,40.68448,-73.97748,"139 Flatbush Ave, Brooklyn, NY 11217, United States",139,Flatbush Ave,Fort Greene,Brooklyn,11217.0,Kings,NY,USA,1,11217,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-73.97748 40.68448),4960,36,047,003500,36047003500,35,Census Tract 35,G5020,S,133028,0,+40.6853252,-073.9761803,False
9051,PHARMACY,"NEVINS DRUGS, INC",,"739 FULTON ST BROOKLYN, NY 11217-0000",28740,2008-03-24,2020-03-01,2023-02-28,,49542.0,,,,True,1.0,1.0,40.68666,-73.97497,"739 Fulton St, Brooklyn, NY 11217, United States",739,Fulton St,Fort Greene,Brooklyn,11217.0,Kings,NY,USA,1,11217,NEVINS,True,NEVINS DRUGS INC,INDEPENDENT,POINT (-73.97497 40.68666),4960,36,047,003500,36047003500,35,Census Tract 35,G5020,S,133028,0,+40.6853252,-073.9761803,False
